ano,uf,pib_estadual_reais_dez_2025,populacao,pib_per_capita_reais_dez_2025,custo_total_reais_dez_2025,custo_total_pib_pct,componente,valor_reais_dez_2025,participacao_pib_pct,composicao_total_pct,status_ano
2025,AM,187766731088.94,4510151.0,41632.02763919434,8290465930.334393,4.415300773600529,Productive-capacity losses,551881046.4,0.29391843975735454,6.656815805498884,Preliminary: state productive losses and the incarceration concept are under review
2025,AM,187766731088.94,4510151.0,41632.02763919434,8290465930.334393,4.415300773600529,Insurance and material losses,1554548566.303,0.8279148054010976,18.751039801212933,Preliminary: state productive losses and the incarceration concept are under review
2025,AM,187766731088.94,4510151.0,41632.02763919434,8290465930.334393,4.415300773600529,Private security,1250344395.938,0.6659030535850069,15.081714422865591,Preliminary: state productive losses and the incarceration concept are under review
2025,AM,187766731088.94,4510151.0,41632.02763919434,8290465930.334393,4.415300773600529,Public security,3409428830.14,1.8157789776534192,41.12469502667002,Preliminary: state productive losses and the incarceration concept are under review
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Medical and therapeutic services,312448.73911,0.000960849082787615,0.009744382408542165,Preliminary: state productive losses and the incarceration concept are under review
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Incarceration and incarceration benefit,275198279.34345603,0.8462956677152633,8.582647123921834,Preliminary: state productive losses and the incarceration concept are under review
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Judicial costs,993916869.87,3.0565145357988155,30.997424057150067,Preliminary: state productive losses and the incarceration concept are under review
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Productive-capacity losses,238922006.9,0.7347380944520951,7.451293955231187,Preliminary: state productive losses and the incarceration concept are under review
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Insurance and material losses,263439325.178279,0.8101342789500676,8.215918980174504,Preliminary: state productive losses and the incarceration concept are under review
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Private security,266360000.85400003,0.8191160036071437,8.30700649986372,Preliminary: state productive losses and the incarceration concept are under review
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Public security,1168300960.04,3.592784240614643,36.435965001250146,Preliminary: state productive losses and the incarceration concept are under review
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Medical and therapeutic services,7703680.220199999,0.0015402088132716314,0.02872409805924049,Preliminary: state productive losses and the incarceration concept are under review
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Incarceration and incarceration benefit,1084044220.4696279,0.2167346533888383,4.041989231026792,Preliminary: state productive losses and the incarceration concept are under review
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Judicial costs,4184786340.08,0.836670866185385,15.603479084481956,Preliminary: state productive losses and the incarceration concept are under review
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Productive-capacity losses,2771319046.0,0.5540741434002455,10.333196310772902,Preliminary: state productive losses and the incarceration concept are under review
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Insurance and material losses,7259725860.90666,1.451448325124551,27.068760845640767,Preliminary: state productive losses and the incarceration concept are under review
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Private security,3878126552.08,0.7753598960187977,14.460061189455516,Preliminary: state productive losses and the incarceration concept are under review
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Public security,7633866508.61,1.5262508489215314,28.463789240562836,Preliminary: state productive losses and the incarceration concept are under review
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Medical and therapeutic services,10225556.093,0.003794003178492185,0.05784037591785149,Preliminary: state productive losses and the incarceration concept are under review
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Incarceration and incarceration benefit,1537191767.9307,0.5703465318109714,8.695052758627355,Preliminary: state productive losses and the incarceration concept are under review
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Judicial costs,3253859436.13,1.2072842719522117,18.405302485059426,Preliminary: state productive losses and the incarceration concept are under review
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Productive-capacity losses,1299444096.0,0.48213466198399185,7.3502442618572505,Preliminary: state productive losses and the incarceration concept are under review
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Insurance and material losses,4214736785.98975,1.563800014113623,23.840459910373728,Preliminary: state productive losses and the incarceration concept are under review
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Private security,1957905966.7960002,0.7264447423351335,11.074802788359719,Preliminary: state productive losses and the incarceration concept are under review
