ano,uf,pib_estadual_reais_dez_2025,populacao,pib_per_capita_reais_dez_2025,custo_total_reais_dez_2025,custo_total_pib_pct,componente,valor_reais_dez_2025,participacao_pib_pct,composicao_total_pct,status_ano
2025,AC,30511673344.59,955012.0,31948.994719008766,2756383461.154197,9.033865268628178,Serviços médico-terapêuticos,103649.69210999999,0.00033970503990197586,0.00376035096606617,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AC,30511673344.59,955012.0,31948.994719008766,2756383461.154197,9.033865268628178,Encarceramento e auxílio-reclusão,273433249.039338,0.8961594664155652,9.920000351650696,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AC,30511673344.59,955012.0,31948.994719008766,2756383461.154197,9.033865268628178,Custos judiciais,445840161.99,1.4612117695244387,16.174823578549212,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AC,30511673344.59,955012.0,31948.994719008766,2756383461.154197,9.033865268628178,Perda de capacidade produtiva,113183814.4,0.3709524978251268,4.106243416240999,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AC,30511673344.59,955012.0,31948.994719008766,2756383461.154197,9.033865268628178,Seguros e perdas materiais,369841458.786749,1.2121310247716233,13.417634519976517,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AC,30511673344.59,955012.0,31948.994719008766,2756383461.154197,9.033865268628178,Segurança privada,239344914.536,0.7844371950135539,8.68329526385192,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AC,30511673344.59,955012.0,31948.994719008766,2756383461.154197,9.033865268628178,Segurança pública,1314636212.71,4.308633610037966,47.69424251876458,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AL,104086034879.9,3415514.0,30474.486381815444,5978780923.852403,5.744075975947243,Serviços médico-terapêuticos,2097332.2528,0.0020149987029672266,0.03507959698661433,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AL,104086034879.9,3415514.0,30474.486381815444,5978780923.852403,5.744075975947243,Encarceramento e auxílio-reclusão,617326527.610914,0.5930925587887157,10.32529098278353,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AL,104086034879.9,3415514.0,30474.486381815444,5978780923.852403,5.744075975947243,Custos judiciais,687837109.03,0.6608351541334657,11.504638115871872,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AL,104086034879.9,3415514.0,30474.486381815444,5978780923.852403,5.744075975947243,Perda de capacidade produtiva,571105027.0,0.5486855442797599,9.552198588203343,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AL,104086034879.9,3415514.0,30474.486381815444,5978780923.852403,5.744075975947243,Seguros e perdas materiais,977226441.714689,0.9388641260494407,16.344911348332484,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AL,104086034879.9,3415514.0,30474.486381815444,5978780923.852403,5.744075975947243,Segurança privada,537319170.944,0.5162259966613075,8.987102517845404,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AL,104086034879.9,3415514.0,30474.486381815444,5978780923.852403,5.744075975947243,Segurança pública,2585869315.2999997,2.4843575973315857,43.250778849976754,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AM,187766731088.94,4510151.0,41632.02763919434,8290465930.334393,4.415300773600529,Serviços médico-terapêuticos,1440799.8195,0.0007673349858860419,0.017378996929812915,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AM,187766731088.94,4510151.0,41632.02763919434,8290465930.334393,4.415300773600529,Encarceramento e auxílio-reclusão,465824539.733892,0.2480868346763962,5.618798070557938,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AM,187766731088.94,4510151.0,41632.02763919434,8290465930.334393,4.415300773600529,Custos judiciais,1056997752.0,0.5629313275413678,12.74955787626482,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AM,187766731088.94,4510151.0,41632.02763919434,8290465930.334393,4.415300773600529,Perda de capacidade produtiva,551881046.4,0.29391843975735454,6.656815805498884,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AM,187766731088.94,4510151.0,41632.02763919434,8290465930.334393,4.415300773600529,Seguros e perdas materiais,1554548566.303,0.8279148054010976,18.751039801212933,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AM,187766731088.94,4510151.0,41632.02763919434,8290465930.334393,4.415300773600529,Segurança privada,1250344395.938,0.6659030535850069,15.081714422865591,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AM,187766731088.94,4510151.0,41632.02763919434,8290465930.334393,4.415300773600529,Segurança pública,3409428830.14,1.8157789776534192,41.12469502667002,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Serviços médico-terapêuticos,312448.73911,0.000960849082787615,0.009744382408542165,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Encarceramento e auxílio-reclusão,275198279.34345603,0.8462956677152633,8.582647123921834,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Custos judiciais,993916869.87,3.0565145357988155,30.997424057150067,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Perda de capacidade produtiva,238922006.9,0.7347380944520951,7.451293955231187,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Seguros e perdas materiais,263439325.178279,0.8101342789500676,8.215918980174504,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Segurança privada,266360000.85400003,0.8191160036071437,8.30700649986372,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,AP,32517982762.03,938973.0,34631.43536824807,3206449890.924845,9.860543670220816,Segurança pública,1168300960.04,3.592784240614643,36.435965001250146,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Serviços médico-terapêuticos,7703680.220199999,0.0015402088132716314,0.02872409805924049,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Encarceramento e auxílio-reclusão,1084044220.4696279,0.2167346533888383,4.041989231026792,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Custos judiciais,4184786340.08,0.836670866185385,15.603479084481956,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Perda de capacidade produtiva,2771319046.0,0.5540741434002455,10.333196310772902,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Seguros e perdas materiais,7259725860.90666,1.451448325124551,27.068760845640767,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Segurança privada,3878126552.08,0.7753598960187977,14.460061189455516,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,BA,500171155613.39,15170253.0,32970.52169224798,26819572208.366486,5.36207894185262,Segurança pública,7633866508.61,1.5262508489215314,28.463789240562836,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Serviços médico-terapêuticos,10225556.093,0.003794003178492185,0.05784037591785149,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Encarceramento e auxílio-reclusão,1537191767.9307,0.5703465318109714,8.695052758627355,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Custos judiciais,3253859436.13,1.2072842719522117,18.405302485059426,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Perda de capacidade produtiva,1299444096.0,0.48213466198399185,7.3502442618572505,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Seguros e perdas materiais,4214736785.98975,1.563800014113623,23.840459910373728,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Segurança privada,1957905966.7960002,0.7264447423351335,11.074802788359719,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Segurança pública,5405560379.25,2.005633050553148,30.576297419804675,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
2025,DF,424367273822.74,3239675.0,130990.69314753485,8263886158.677602,1.9473429428795825,Serviços médico-terapêuticos,2984579.5608,0.0007033010660588006,0.03611593266765906,Preliminar: perdas produtivas UF e conceito de encarceramento em revisão
