ano,componente,natureza_contabil,valor_reais_dez_2025,pib_reais_dez_2025,participacao_pib_pct,composicao_pct,total_calculado_reais_dez_2025,total_reportado_reais_dez_2025
2022,Seguros e perdas materiais,"Prêmios, sinistros e perdas materiais",94932586799.8,11597842301725.111,0.8185366237104236,23.836906221355253,398258842478.26935,398258842478.26935
2022,Segurança privada,Custo do trabalho privado,54643333325.76,11597842301725.111,0.47115085637638066,13.720557461003912,398258842478.26935,398258842478.26935
2022,Segurança pública,Gasto público,144477828446.51935,11597842301725.111,1.2457302374686463,36.27736864484124,398258842478.26935,398258842478.26935
2023,Serviços médico-terapêuticos,Gasto hospitalar + perda temporária modelada,128770485.31,12028245971591.766,0.0010705674427853348,0.030740823538584785,418890811914.56006,418890811914.56006
2023,Encarceramento e auxílio-reclusão,Gasto público + transferência previdenciária,11071563580.57,12028245971591.766,0.09204636824619938,2.643066705131798,418890811914.56006,418890811914.56006
2023,Custos judiciais,Despesa atribuída + serviço jurídico valorado,65577415510.16,12028245971591.766,0.5451951653220288,15.655014062121667,418890811914.56006,418890811914.56006
2023,Perda de capacidade produtiva,Perda modelada de renda esperada,33207907647.08,12028245971591.766,0.27608271168971954,7.927580816418891,418890811914.56006,418890811914.56006
2023,Seguros e perdas materiais,"Prêmios, sinistros e perdas materiais",96857652512.4,12028245971591.766,0.8052516779350687,23.122410365056126,418890811914.56006,418890811914.56006
2023,Segurança privada,Custo do trabalho privado,60684384481.44,12028245971591.766,0.5045156594300115,14.486921831510026,418890811914.56006,418890811914.56006
2023,Segurança pública,Gasto público,151363117697.60004,12028245971591.766,1.2583972597092583,36.1342653962229,418890811914.56006,418890811914.56006
2024,Serviços médico-terapêuticos,Gasto hospitalar + perda temporária modelada,127001194.36,12345427328384.613,0.001028730646431321,0.0298930458666924,424851970342.39996,424851970342.4
2024,Encarceramento e auxílio-reclusão,Gasto público + transferência previdenciária,11612704275.05,12345427328384.613,0.09406482227107736,2.733353046636691,424851970342.39996,424851970342.4
2024,Custos judiciais,Despesa atribuída + serviço jurídico valorado,68704226282.92999,12345427328384.613,0.5565155782413882,16.17133285919784,424851970342.39996,424851970342.4
2024,Perda de capacidade produtiva,Perda modelada de renda esperada,30467586663.2,12345427328384.613,0.246792483182408,7.171341735486204,424851970342.39996,424851970342.4
2024,Seguros e perdas materiais,"Prêmios, sinistros e perdas materiais",98220792648.35,12345427328384.613,0.7956046399667406,23.118827145650553,424851970342.39996,424851970342.4
2024,Segurança privada,Custo do trabalho privado,62550360754.08,12345427328384.613,0.506668251250114,14.722859989014275,424851970342.39996,424851970342.4
2024,Segurança pública,Gasto público,153169298524.43,12345427328384.613,1.2406966113863314,36.05239217814775,424851970342.39996,424851970342.4
2025,Serviços médico-terapêuticos,Gasto hospitalar + perda temporária modelada,120016241.84,12700000000000.0,0.0009450097782677166,0.027305925142917735,439524539863.93604,439524539863.93604
2025,Encarceramento e auxílio-reclusão,Gasto público + transferência previdenciária,13330956631.49,12700000000000.0,0.10496816245267716,3.0330403475575847,439524539863.93604,439524539863.93604
2025,Custos judiciais,Despesa atribuída + serviço jurídico valorado,73738865148.73999,12700000000000.0,0.5806209854231495,16.776962026185704,439524539863.93604,439524539863.93604
2025,Perda de capacidade produtiva,Perda modelada de renda esperada,29169191035.266026,12700000000000.0,0.22967866956902383,6.636532978180457,439524539863.93604,439524539863.93604
2025,Seguros e perdas materiais,"Prêmios, sinistros e perdas materiais",96240427662.0,12700000000000.0,0.757798643007874,21.896485618708166,439524539863.93604,439524539863.93604
2025,Segurança privada,Custo do trabalho privado,63807214236.72,12700000000000.0,0.5024190097379527,14.517326895211095,439524539863.93604,439524539863.93604
2025,Segurança pública,Gasto público,163117868907.88,12700000000000.0,1.2843926685659843,37.11234620901407,439524539863.93604,439524539863.93604
