microrregion_code,microrregion_name,uf,macroregion,start_year,end_year,rate_2016_per_100k,rate_2024_per_100k,delta_rate_2016_2024_per_100k,population_2016,population_2024,bubble_area_points2,population_weighted_fitted_delta,rate_average_2015_2017_per_100k,delta_average_2015_2017_to_2022_2024_per_100k
15006,Arari,PA,North,2016,2024,9.368449404517934,8.900508997858315,-0.46794040665961845,170786.0,179765.0,22.771466666666665,0.29833546263617094,9.760668410572755,-2.3455078295664036
15007,Belém,PA,North,2016,2024,77.16722620213166,28.58186462936556,-48.585361572766104,2280761.0,2253177.0,304.1014666666667,-33.40334901146958,72.81959610118444,-44.69031060109691
15008,Castanhal,PA,North,2016,2024,70.68617160054121,23.652114442038073,-47.034057158503146,329626.0,350920.0,43.95013333333333,-30.18172072318547,68.77787779789418,-36.34691153199563
15009,Salgado,PA,North,2016,2024,40.01112690386279,17.286582730703852,-22.724544173158936,262427.0,277672.0,34.99026666666666,-14.933648022957447,36.58522642825294,-13.386090225877496
15010,Bragantina,PA,North,2016,2024,27.625727620104684,21.036491300242155,-6.589236319862529,409039.0,427828.0,54.53853333333333,-8.777064697080656,27.87322410072177,-3.433857168467295
15011,Cametá,PA,North,2016,2024,33.19810499370489,22.917147988880526,-10.280957004824362,478943.0,536716.0,63.85906666666666,-11.547004110240247,33.481692266355566,-7.745914420163512
15012,Tomé-Açu,PA,North,2016,2024,53.989717412910906,34.280340376477014,-19.709377036433892,325988.0,329635.0,43.465066666666665,-21.882181152617832,59.3197457023867,-20.13538484777162
15013,Guamá,PA,North,2016,2024,34.77745647987738,30.407344962251777,-4.3701115176256025,465819.0,440683.0,62.1092,-12.332074401693772,33.708420019795646,0.3280368933375115
15014,Itaituba,PA,North,2016,2024,50.78270592620201,37.25643604932752,-13.526269876874494,214640.0,268410.0,28.618666666666666,-20.288027182074522,49.38647400765024,-8.77250910145758
15015,Altamira,PA,North,2016,2024,70.25753251511881,41.95147053888062,-28.30606197623819,297477.0,357556.0,39.6636,-29.968651109064005,81.36231445525914,-27.18571903419545
15016,Tucuruí,PA,North,2016,2024,49.10631925076237,36.81908701470842,-12.287232236053946,368588.0,312338.0,49.145066666666665,-19.45472225445154,48.030609337476086,-8.238010542810258
15017,Paragominas,PA,North,2016,2024,51.16267936857474,35.840854248222634,-15.32182512035211,334228.0,323653.0,44.56373333333333,-20.476905885618272,48.77956325831522,-7.358206894284002
15018,São Félix do Xingu,PA,North,2016,2024,34.004187372787904,38.76183620355501,4.75764883076711,205857.0,162531.0,27.4476,-11.947694731563496,32.39679595687986,20.427910913161924
15019,Parauapebas,PA,North,2016,2024,59.74666116824205,27.549605820239925,-32.197055348002124,307967.0,453727.0,41.062266666666666,-24.743865553746623,61.28140942910845,-26.208457689490047
15020,Marabá,PA,North,2016,2024,75.99211933577259,36.63566422822837,-39.356455107544214,319770.0,338468.0,42.636,-32.819222236563185,76.8412711652348,-30.725292539786842
15021,Redenção,PA,North,2016,2024,40.89829433139154,45.94041391858085,5.042119587189312,190717.0,219850.0,25.428933333333333,-15.374644721283287,44.7462485689066,-0.36316946153783647
15022,Conceição do Araguaia,PA,North,2016,2024,21.889868210116983,38.452799188995506,16.562930978878523,155323.0,114426.0,20.709733333333332,-5.925860985835534,27.04634584548809,17.515750402737538
16001,Oiapoque,AP,North,2016,2024,28.379260436473025,42.98815437523882,14.608893938765796,35237.0,41872.0,4.698266666666667,-9.151633773657624,29.32773268244688,10.689274545625054
16002,Amapá,AP,North,2016,2024,34.47087211306446,30.46342485053882,-4.007447262525638,29010.0,26261.0,3.868,-12.179676230472102,29.877158912011765,0.21652403141210996
16003,Macapá,AP,North,2016,2024,53.710416051562,46.579295200820276,-7.131120850741723,636748.0,661238.0,84.89973333333333,-21.743344925801125,48.42698676294126,8.171079144530658
16004,Mazagão,AP,North,2016,2024,23.370233702337025,39.47404241417799,16.103808711840962,81300.0,73466.0,10.84,-6.661726927400871,30.752955359010002,12.972140730414871
17001,Bico do Papagaio,TO,North,2016,2024,25.872734371692406,15.76390448029273,-10.108829891399676,212579.0,209339.0,28.343866666666667,-7.90567987077937,24.776851520796875,-5.686985166039211
17002,Araguaína,TO,North,2016,2024,53.100933610960034,19.45783972577418,-33.643093885185856,310729.0,308359.0,41.43053333333334,-21.440380980492918,48.171727380209035,-22.86876864668289
17003,Miracema do Tocantins,TO,North,2016,2024,29.510989490063515,21.19933529826097,-8.311654191802546,149097.0,146231.0,19.8796,-9.714198133603826,28.84092997466917,1.4164308212610983
17004,Rio Formoso,TO,North,2016,2024,34.974762529311235,14.273801564108151,-20.700960965203084,125805.0,133111.0,16.774,-12.430152074137654,30.472940029254023,-6.200785300655038
17005,Gurupi,TO,North,2016,2024,35.69263923496532,22.23539875481767,-13.45724048014765,148490.0,148412.0,19.798666666666666,-12.786997069991857,39.511582955241906,-17.53069259180162
17006,Porto Nacional,TO,North,2016,2024,40.68645349747014,18.972032062734186,-21.714421434735954,383420.0,442757.0,51.12266666666667,-15.269342040604217,37.39013387407003,-9.829220373414781
17007,Jalapão,TO,North,2016,2024,20.351573431020885,24.437595883622738,4.086022452601853,78618.0,73657.0,10.4824,-5.161199324932449,22.473815884323454,6.872539894386684
17008,Dianópolis,TO,North,2016,2024,26.577752005412197,26.845405105822856,0.2676531004106586,124164.0,115476.0,16.5552,-8.256132828230681,26.847223191705282,0.28150700869727174
21001,Litoral Ocidental Maranhense,MA,Northeast,2016,2024,26.10715655769149,26.01413619230535,-0.09302036538613834,187688.0,180671.0,25.025066666666667,-8.022207379378157,22.734175326670563,1.902710570951978
21002,Aglomeração Urbana de São Luís,MA,Northeast,2016,2024,57.19711431332948,18.302675262823147,-38.894439050506335,1409162.0,1529831.0,187.88826666666668,-23.476526706134315,58.55877277847536,-37.746818820406425
21003,Rosário,MA,Northeast,2016,2024,23.498933950801256,38.00792407629227,14.508990125491014,174476.0,173648.0,23.263466666666666,-6.725701756599165,25.03353729614866,10.602507687055663
21004,Lençóis Maranhenses,MA,Northeast,2016,2024,8.234773389329792,10.752082575994184,2.5173091866643915,194298.0,195311.0,25.9064,0.861867625963888,8.754072360132238,1.994281798137278
21005,Baixada Maranhense,MA,Northeast,2016,2024,30.0818090763036,41.36703705642295,11.285227980119352,595044.0,592259.0,79.3392,-9.997943394149294,27.285848113634632,6.823340713292087
21006,Itapecuru Mirim,MA,Northeast,2016,2024,18.46016468184121,34.01219842900413,15.55203374716292,232934.0,217569.0,31.057866666666666,-4.221010373342692,19.181658898571968,10.012610328494226
21007,Gurupi,MA,Northeast,2016,2024,21.84828049830886,20.908666027107472,-0.9396144712013879,238005.0,243918.0,31.734,-5.905188401350106,23.674275588179672,-1.6414799797731199
21008,Pindaré,MA,Northeast,2016,2024,31.173403585552656,36.148728144513065,4.975324558960409,654404.0,586466.0,87.25386666666667,-10.54055751584939,31.789196869375438,3.3617881361363544
21009,Imperatriz,MA,Northeast,2016,2024,53.9496029275294,43.99979217810336,-9.949810749426035,589439.0,615912.0,78.59186666666666,-21.862240885358965,46.207610738490374,-2.479990853768278
21010,Médio Mearim,MA,Northeast,2016,2024,28.8195511835229,30.331486752419845,1.511935568896945,416384.0,412113.0,55.51786666666667,-9.37049524188496,23.936774891844205,3.4455375280430616
21011,Alto Mearim e Grajaú,MA,Northeast,2016,2024,26.3149139018363,25.27929047427604,-1.0356234275602603,330611.0,328332.0,44.081466666666664,-8.12548022278723,25.109691029789776,2.621052726282766
21012,Presidente Dutra,MA,Northeast,2016,2024,19.9162496169952,35.2112676056338,15.295017988638602,195820.0,195960.0,26.109333333333332,-4.944806839443325,23.83311372821398,7.535785387165827
21013,Baixo Parnaíba Maranhense,MA,Northeast,2016,2024,13.890528742976601,18.4788801798611,4.5883514368844995,143983.0,129878.0,19.197733333333332,-1.9495176437191466,11.809546744964733,6.134950145956131
21014,Chapadinha,MA,Northeast,2016,2024,14.10864486466075,34.44344149365766,20.33479662899691,240987.0,252588.0,32.1316,-2.057939669291348,16.18407238291792,11.03962054455441
21015,Codó,MA,Northeast,2016,2024,29.261262842951144,40.51388263090338,11.252619787952238,273399.0,264107.0,36.4532,-9.590063022864575,29.142147837262442,3.529237602446358
21016,Coelho Neto,MA,Northeast,2016,2024,18.43218041851892,51.53156608024543,33.099385661726515,92230.0,83444.0,12.297333333333333,-4.207099844904349,20.24254911529216,14.961238326667111
21017,Caxias,MA,Northeast,2016,2024,34.527228492509195,42.532547367301774,8.005318874792579,437336.0,451419.0,58.31146666666667,-12.207690082754704,33.541417170613755,8.914475560508336
21018,Chapadas do Alto Itapecuru,MA,Northeast,2016,2024,16.557433597792343,17.22436362959239,0.666930031800046,217425.0,214812.0,28.99,-3.2751932706963043,14.719320948660235,0.21398220368146426
21019,Porto Franco,MA,Northeast,2016,2024,32.09080007431554,27.6541271554608,-4.43667291885474,118414.0,112099.0,15.788533333333334,-10.996580595649663,29.845535276859575,11.115975961955069
21020,Gerais de Balsas,MA,Northeast,2016,2024,28.370806440173062,43.169943561647315,14.799137121474253,140990.0,157517.0,18.798666666666666,-9.14743142769647,30.97893432465923,6.2917325832973
21021,Chapadas das Mangabeiras,MA,Northeast,2016,2024,15.491430422352726,16.4145213799141,0.9230909575613726,71007.0,73106.0,9.4676,-2.745300190555584,11.26765853360814,8.113930341359845
22001,Baixo Parnaíba Piauiense,PI,Northeast,2016,2024,13.00224879803075,15.50147263990079,2.499223841870039,338403.0,354805.0,45.1204,-1.5079679308297136,13.594652769910502,4.140256109843955
22002,Litoral Piauiense,PI,Northeast,2016,2024,16.861796894884193,27.14440825190011,10.282611357015917,314320.0,342612.0,41.909333333333336,-3.42648738378492,16.015425718652455,18.17703023626107
22003,Teresina,PI,Northeast,2016,2024,39.22502151593625,29.28090385151011,-9.944117664426138,1037603.0,1120184.0,138.34706666666668,-14.542887643513149,36.660577990479815,-5.75881569454566
22004,Campo Maior,PI,Northeast,2016,2024,10.254078225241974,16.74333350957895,6.489255284336975,224301.0,226956.0,29.9068,-0.1418964189258345,9.51145312711314,4.009358894225969
22005,Médio Parnaíba Piauiense,PI,Northeast,2016,2024,12.783877274778161,9.751706548646013,-3.032170726132149,132980.0,133310.0,17.730666666666668,-1.3994189492344056,11.781692753506933,1.8550841185194926
22006,Valença do Piauí,PI,Northeast,2016,2024,9.513842641042718,6.6950408875711345,-2.8188017534715835,105110.0,104555.0,14.014666666666667,0.22606281682348506,6.342601989039983,-0.5519625576807758
22007,Alto Parnaíba Piauiense,PI,Northeast,2016,2024,15.301549828404049,9.47633758505013,-5.825212243353919,45747.0,52763.0,6.0996,-2.650913592931313,11.660702703096645,-1.3536491354066804
22008,Bertolínia,PI,Northeast,2016,2024,4.816027740319784,9.504122413096681,4.688094672776897,41528.0,42087.0,5.537066666666667,2.561271252434807,5.619150063416122,2.385588741956659
22009,Floriano,PI,Northeast,2016,2024,21.9583604424203,15.133774602340159,-6.824585840080141,122960.0,125547.0,16.394666666666666,-5.959907375918707,18.163482183521655,-0.6983218197626684
22010,Alto Médio Gurguéia,PI,Northeast,2016,2024,16.395055251336196,21.215335656917716,4.820280405581521,91491.0,98985.0,12.1988,-3.1944775991727923,9.474044761217634,12.759008948709425
22011,São Raimundo Nonato,PI,Northeast,2016,2024,6.443852564653321,10.272706104726815,3.828853540073494,139668.0,146018.0,18.6224,1.7521056420791883,8.592849317226515,2.7466327924262774
22012,Chapadas do Extremo Sul Piauiense,PI,Northeast,2016,2024,14.155116484812739,31.35815660495691,17.203040120144173,84775.0,86102.0,11.303333333333333,-2.081039966278092,14.15661939928745,13.277093890974953
22013,Picos,PI,Northeast,2016,2024,11.724073920286067,12.628388617612393,0.9043146973263259,204707.0,213804.0,27.294266666666665,-0.8726077006434343,13.027215481542878,-0.3786441771984901
22014,Pio IX,PI,Northeast,2016,2024,23.45805197634088,8.657858738376826,-14.800193237964054,59681.0,57751.0,7.957466666666667,-6.705379982829484,22.900805996659834,-8.926396633805561
22015,Alto Médio Canindé,PI,Northeast,2016,2024,12.64382349222405,12.214667224346423,-0.4291562678776266,268906.0,270167.0,35.85413333333333,-1.3298004603473048,11.902060916235527,-0.058476025159107436
